record_id,benchmark_id,data_origin,particle,material,material_density_g_cm3,source_definition,source_proton_MeV,beam_nominal_MV,geometry_id,source_normalization_id,additional_iron_collimator_cm,energy_MeV,energy_lower_MeV,energy_upper_MeV,penetration_mfp,shield_thickness_cm,depth_cm,off_axis_cm,observable,value,unit,uncertainty_abs,uncertainty_percent,detector_or_score,quality_flag,quality_note,provenance,source_file
N002_JAERI_TIARA_68MEV_TRANS_000722,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,52.0,54.0,,200.0,,0.0,lethargy_flux,0.588,n cm-2 lethargy-1 uC-1,0.05056799999999999,8.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000723,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,50.0,52.0,,200.0,,0.0,lethargy_flux,0.584,n cm-2 lethargy-1 uC-1,0.045551999999999995,7.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000724,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,48.0,50.0,,200.0,,0.0,lethargy_flux,0.582,n cm-2 lethargy-1 uC-1,0.04714199999999999,8.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000725,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,46.0,48.0,,200.0,,0.0,lethargy_flux,0.555,n cm-2 lethargy-1 uC-1,0.048840000000000015,8.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000726,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,44.0,46.0,,200.0,,0.0,lethargy_flux,0.499,n cm-2 lethargy-1 uC-1,0.046407000000000004,9.3,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000727,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,43.0,44.0,,200.0,,0.0,lethargy_flux,0.454,n cm-2 lethargy-1 uC-1,0.043584,9.6,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000728,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,42.0,43.0,,200.0,,0.0,lethargy_flux,0.432,n cm-2 lethargy-1 uC-1,0.042768,9.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000729,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,41.0,42.0,,200.0,,0.0,lethargy_flux,0.421,n cm-2 lethargy-1 uC-1,0.044204999999999994,10.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000730,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,40.0,41.0,,200.0,,0.0,lethargy_flux,0.42,n cm-2 lethargy-1 uC-1,0.0483,11.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000731,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,39.0,40.0,,200.0,,0.0,lethargy_flux,0.426,n cm-2 lethargy-1 uC-1,0.05325,12.5,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000732,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,38.0,39.0,,200.0,,0.0,lethargy_flux,0.432,n cm-2 lethargy-1 uC-1,0.056591999999999996,13.1,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000733,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,37.0,38.0,,200.0,,0.0,lethargy_flux,0.434,n cm-2 lethargy-1 uC-1,0.058156,13.4,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000734,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,36.0,37.0,,200.0,,0.0,lethargy_flux,0.425,n cm-2 lethargy-1 uC-1,0.0561,13.2,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000735,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,35.0,36.0,,200.0,,0.0,lethargy_flux,0.404,n cm-2 lethargy-1 uC-1,0.05211600000000001,12.9,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000736,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,34.0,35.0,,200.0,,0.0,lethargy_flux,0.374,n cm-2 lethargy-1 uC-1,0.047498,12.7,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
N002_JAERI_TIARA_68MEV_TRANS_000737,N002_JAERI_TIARA_68MEV,external_reference,neutron,JAERI/TIARA experimental concrete,2.31,measured 68-MeV p-7Li source,68.0,,JAERI_68MEV_BC501A_T200_FE000,JAERI_68MEV_PEAK_4.00E9_N_SR_UC,0.0,,33.0,34.0,,200.0,,0.0,lethargy_flux,0.338,n cm-2 lethargy-1 uC-1,0.043264000000000004,12.8,BC501A unfolded neutron spectrum,OK,,JAERI-Data/Code 97-020 Tables 10-15,jaeri_tiara_bc501a_transmission_spectra_phase1_verified.csv
