run_id,row_index,geometry_id,source_normalization_id,geant4_evaluation_energy_MeV,mc_mu_over_rho_cm2_g,generated_event_count
P001_G4_EM_COEFFICIENTS,1000146,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001067583432835821,2922.4550865822566,0
P001_G4_EM_COEFFICIENTS,1000147,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010676655522388061,2921.8513996296074,0
P001_G4_EM_COEFFICIENTS,1000148,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010677476716417912,2921.2478875569191,0
P001_G4_EM_COEFFICIENTS,1000149,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010678297910447761,2920.6445502994488,0
P001_G4_EM_COEFFICIENTS,1000150,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010679119104477612,2920.0413877924748,0
P001_G4_EM_COEFFICIENTS,1000151,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010679940298507463,2919.4383999713154,0
P001_G4_EM_COEFFICIENTS,1000152,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010680761492537314,2918.8355867713094,0
P001_G4_EM_COEFFICIENTS,1000153,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010681582686567165,2918.2329481278312,0
P001_G4_EM_COEFFICIENTS,1000154,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010682403880597016,2917.6304839762779,0
P001_G4_EM_COEFFICIENTS,1000155,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010683225074626867,2917.0281887059114,0
P001_G4_EM_COEFFICIENTS,1000156,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010684046268656718,2916.4261732678046,0
P001_G4_EM_COEFFICIENTS,1000157,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010684867462686567,2915.8244080126642,0
P001_G4_EM_COEFFICIENTS,1000158,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010685688656716418,2915.2228169118157,0
P001_G4_EM_COEFFICIENTS,1000159,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010686509850746269,2914.6213999008414,0
P001_G4_EM_COEFFICIENTS,1000160,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001068733104477612,2914.0201569153505,0
P001_G4_EM_COEFFICIENTS,1000161,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010688152238805971,2913.4190878909853,0
P001_G4_EM_COEFFICIENTS,1000162,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010688973432835822,2912.8181927634109,0
P001_G4_EM_COEFFICIENTS,1000163,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010689794626865673,2912.2174714683269,0
P001_G4_EM_COEFFICIENTS,1000164,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010690615820895524,2911.6169239414585,0
P001_G4_EM_COEFFICIENTS,1000165,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010691437014925373,2911.0165501185611,0
P001_G4_EM_COEFFICIENTS,1000166,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010692258208955224,2910.4163522091121,0
P001_G4_EM_COEFFICIENTS,1000167,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010693079402985075,2909.8163364282636,0
